image_name,image_id,class,class_id,fruit,vegetable,common_name,scientific_name,cultivar,specimen_id,day,storage,temperature_c,humidity_rh,weight_g,weight_loss_pct,diameter_mm,firmness_n,ripeness,ripeness_id,freshness,remaining_shelf_life,day_spoiled,camera,lighting,image_width,image_height,photographer,view,session,relative_path,qc_pass,source_dataset,source_split,label_origin,rsl_is_proxy,split
BNN-PUB_Spoiled_GitHub_zijianchen98_2829_941e162521.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2829_941e162521,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-941e162521,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2829_941e162521.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2944_ac0a1f7d41.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2944_ac0a1f7d41,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-ac0a1f7d41,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2944_ac0a1f7d41.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2929_e65404f507.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2929_e65404f507,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-e65404f507,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2929_e65404f507.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2798_50f0a99c35.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2798_50f0a99c35,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-50f0a99c35,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2798_50f0a99c35.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2845_0adfe46b51.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2845_0adfe46b51,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-0adfe46b51,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2845_0adfe46b51.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_467_4703e0ccfc.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_467_4703e0ccfc,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-4703e0ccfc,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_467_4703e0ccfc.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_1052_1555b67a6e.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1052_1555b67a6e,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-1555b67a6e,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1052_1555b67a6e.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_2939_dadf479d7f.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2939_dadf479d7f,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-dadf479d7f,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2939_dadf479d7f.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2837_86814f1bde.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2837_86814f1bde,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-86814f1bde,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2837_86814f1bde.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_452_8cd9351173.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_452_8cd9351173,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-8cd9351173,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_452_8cd9351173.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_1028_ab64e3eaae.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1028_ab64e3eaae,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-ab64e3eaae,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1028_ab64e3eaae.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_2755_6bac814f82.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2755_6bac814f82,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-6bac814f82,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2755_6bac814f82.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_1033_97cb2013ee.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1033_97cb2013ee,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-97cb2013ee,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1033_97cb2013ee.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2791_ee9d1d4ce5.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2791_ee9d1d4ce5,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-ee9d1d4ce5,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2791_ee9d1d4ce5.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2928_a2a812369e.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2928_a2a812369e,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-a2a812369e,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2928_a2a812369e.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_3088_be7ef3202b.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_3088_be7ef3202b,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-be7ef3202b,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_3088_be7ef3202b.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_461_860a694f8a.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_461_860a694f8a,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-860a694f8a,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_461_860a694f8a.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_1046_cc758ff683.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1046_cc758ff683,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-cc758ff683,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1046_cc758ff683.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_2935_365f1b0be9.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2935_365f1b0be9,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-365f1b0be9,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2935_365f1b0be9.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_2843_43df4ce830.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2843_43df4ce830,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-43df4ce830,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2843_43df4ce830.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_2743_83572feedc.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2743_83572feedc,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-83572feedc,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2743_83572feedc.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2974_5e0094ac40.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2974_5e0094ac40,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-5e0094ac40,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2974_5e0094ac40.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2800_ed7b0e7e98.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2800_ed7b0e7e98,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-ed7b0e7e98,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2800_ed7b0e7e98.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_1064_3912f89749.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1064_3912f89749,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-3912f89749,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1064_3912f89749.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2857_65f89ae757.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2857_65f89ae757,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-65f89ae757,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2857_65f89ae757.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2830_07957f1c60.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2830_07957f1c60,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-07957f1c60,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2830_07957f1c60.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_469_0ce5dc1119.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_469_0ce5dc1119,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-0ce5dc1119,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_469_0ce5dc1119.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2764_e7ab0abf5f.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2764_e7ab0abf5f,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-e7ab0abf5f,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2764_e7ab0abf5f.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2976_2221bba7ee.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2976_2221bba7ee,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-2221bba7ee,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2976_2221bba7ee.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_464_620c97c21b.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_464_620c97c21b,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-620c97c21b,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_464_620c97c21b.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_2772_d1bf30a124.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2772_d1bf30a124,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-d1bf30a124,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2772_d1bf30a124.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_475_20e43754b6.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_475_20e43754b6,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-20e43754b6,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_475_20e43754b6.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_2734_deff140c3d.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2734_deff140c3d,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-deff140c3d,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2734_deff140c3d.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_3114_ec6b390a0f.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_3114_ec6b390a0f,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-ec6b390a0f,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_3114_ec6b390a0f.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2931_57c4ce2d90.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2931_57c4ce2d90,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-57c4ce2d90,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2931_57c4ce2d90.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_2816_9cf4a3390e.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2816_9cf4a3390e,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-9cf4a3390e,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2816_9cf4a3390e.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2740_81fae09e68.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2740_81fae09e68,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-81fae09e68,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2740_81fae09e68.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_2723_e02de2f207.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2723_e02de2f207,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-e02de2f207,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2723_e02de2f207.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2919_ca409a7421.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2919_ca409a7421,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-ca409a7421,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2919_ca409a7421.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2766_f4036b53ee.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2766_f4036b53ee,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-f4036b53ee,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2766_f4036b53ee.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2980_425ced68a4.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2980_425ced68a4,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-425ced68a4,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2980_425ced68a4.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_488_fc4e6f667b.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_488_fc4e6f667b,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-fc4e6f667b,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_488_fc4e6f667b.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2818_f9fc618efd.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2818_f9fc618efd,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-f9fc618efd,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2818_f9fc618efd.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_2854_952248f0f0.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2854_952248f0f0,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-952248f0f0,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2854_952248f0f0.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_700_637a4635ba.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_700_637a4635ba,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-637a4635ba,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_700_637a4635ba.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,val
BNN-PUB_Spoiled_GitHub_zijianchen98_1015_bfb8ad6fc8.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1015_bfb8ad6fc8,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-bfb8ad6fc8,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1015_bfb8ad6fc8.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
BNN-PUB_Spoiled_GitHub_zijianchen98_2927_7b96f8b26a.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_2927_7b96f8b26a,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-7b96f8b26a,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_2927_7b96f8b26a.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_1045_2dd02155b1.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_1045_2dd02155b1,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-2dd02155b1,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_1045_2dd02155b1.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,train
BNN-PUB_Spoiled_GitHub_zijianchen98_3136_9d92687746.jpg,BNN-PUB_Spoiled_GitHub_zijianchen98_3136_9d92687746,Spoiled,6,Banana,,Banana,Musa acuminata,unknown_public,BNN-PUB-9d92687746,,unknown,,,,,,,Spoiled,6,Reject,0.0,,public_source,uncontrolled,,,GitHub_zijianchen98,unknown,unknown,images/Fruit/Banana/Spoiled/BNN-PUB_Spoiled_GitHub_zijianchen98_3136_9d92687746.jpg,TRUE,GitHub_zijianchen98,all,mapped_from_public_annotation,TRUE,test
